RASSVET-3 1             
STARLINK-36302          
1 68524U 26068S   26110.63279579  .00212011  00000+0  10483-2 0  9999
2 68524  53.1579 298.9788 0000122 174.6845 185.4179 15.80938124  3300
STARLINK-36311          
1 68525U 26068T   26110.50485645  .00260614  00000+0  12811-2 0  9998
2 68525  53.1564 299.6011 0000923 140.2568 219.8523 15.80929685  3286
STARLINK-37178          
1 68526U 26068U   26110.63202916  .00492325  00000+0  23347-2 0  9993
2 68526  53.1573 298.9721 0000812 352.8139   7.2872 15.81091727  3306
STARLINK-37248          
1 68527U 26068V   26110.63129431  .00326007  00000+0  15869-2 0  9997
2 68527  53.1572 298.9671 0001166 144.1556 215.9545 15.80965828  3304
STARLINK-37241          
1 68528U 26068W   26110.50260400  .00301716  00000+0  14744-2 0  9997
2 68528  53.1575 299.5862 0000333  69.4347 290.6712 15.80944427  3284
STARLINK-37244          
1 68529U 26068X   26110.69375816  .00344382  00000+0  16691-2 0  9995
2 68529  53.1574 298.6453 0000715  62.0949 298.0146 15.81009088  3314
STARLINK-36285          
1 68530U 26068Y   26110.69225914  .00300313  00000+0  14648-2 0  9996
2 68530  53.1573 298.6347 0000808 149.5542 210.5528 15.80990322  3312
STARLINK-36294          
1 68531U 26068Z   26110.62829400  .00247804  00000+0  12193-2 0  9998
2 68531  53.1570 298.9466 0001074 143.3361 216.7736 15.80944629  3309
STARLINK-36249          
1 68532U 26068AA  26110.62679219  .00479980  00000+0  22822-2 0  9992
2 68532  53.1573 298.9366 0000293 166.6674 193.4357 15.81064526  3309
STARLINK-36252          
1 68533U 26068AB  26110.12103238  .00249134  00000+0  12243-2 0  9993
2 68533  53.1572 301.4708 0000799  26.2642 333.8421 15.80969058  3222
STARLINK-36299          
1 68534U 26068AC  26110.49885643  .00178888  00000+0  88987-3 0  9997
2 68534  53.1576 299.5610 0001333  76.9044 283.2128 15.80905868  3286
STARLINK-37234          
1 68535U 26068AD  26109.99233725  .00190233  00000+0  94225-3 0  9999
2 68535  53.1574 302.0896 0000319  97.7244 262.3815 15.80964836  3200
STARLINK-37173          
1 68536U 26068AE  26110.49810621  .00263678  00000+0  12937-2 0  9996
2 68536  53.1572 299.5544 0000868  77.1958 282.9162 15.80963531  3284
SL-4 R/B                
1 68537U 26061S   26111.91834499  .00306768  37814-4  59685-3 0  9995
2 68537  82.3048  75.4453 0014156 307.0905  52.9078 16.00039928  4659
SWC-1                   
1 68540U 26069C   26107.51011483 -.00000351  00000+0  00000+0 0  9993
2 68540  28.3533 357.7706 8357664  80.9928 279.0715  1.01840683   168
STARLINK-37326          
1 68542U 26070A   26111.00002315 -.00027351  00000+0 -13552-3 0  9990
2 68542  53.1574 172.3436 0001366 107.8823 313.8137 15.80863914  4187
STARLINK-36308          
1 68543U 26070B   26111.00002315 -.00020186  00000+0 -99001-4 0  9994
2 68543  53.1574 172.3346 0000994  94.1255 331.8405 15.80866510  4139
STARLINK-37263          
1 68544U 26070C   26111.00002315 -.00058875  00000+0 -29666-3 0  9990
2 68544  53.1574 172.3174 0001111 121.1549 313.3499 15.80881162  4181
STARLINK-37289          
1 68545U 26070D   26111.00002315 -.00011382  00000+0 -54248-4 0  9998
2 68545  53.1574 172.3259 0000981  68.3343   1.9070 15.80855072  4180
STARLINK-37290          
1 68546U 26070E   26111.00002315 -.00061155  00000+0 -30833-3 0  9995
2 68546  53.1575 172.3080 0001557 118.3107 320.4672 15.80882398  4186
STARLINK-37245          
1 68547U 26070F   26111.00002315 -.00033939  00000+0 -16909-3 0  9993
2 68547  53.1574 172.2905 0000890 117.4968 329.8291 15.80872934  4180
STARLINK-37145          
1 68548U 26070G   26111.00002315 -.00029214  00000+0 -14498-3 0  9996
2 68548  53.1576 172.2996 0001018  78.5111   4.5397 15.80870981  4187
STARLINK-36204          
1 68549U 26070H   26111.00002315 -.00014047  00000+0 -67775-4 0  9992
2 68549  53.1575 172.2817 0001130 104.6417 346.9555 15.80863289  4131
STARLINK-36304          
1 68550U 26070J   26111.00002315 -.00042506  00000+0 -21284-3 0  9999
2 68550  53.1576 172.2639 0001397  49.8676  50.2717 15.80875288  4135
STARLINK-37288          
1 68551U 26070K   26111.00002315 -.00029898  00000+0 -14846-3 0  9995
2 68551  53.1578 172.2550 0001639 127.9621 336.4464 15.80870929  4187
STARLINK-37295          
1 68552U 26070L   26111.00002315 -.00003956  00000+0 -16520-4 0  9995
2 68552  53.1575 172.2727 0001199 123.5335 332.3340 15.80858169  4186
STARLINK-37254          
1 68553U 26070M   26111.00002315 -.00041751  00000+0 -20901-3 0  9998
2 68553  53.1578 172.2368 0000940  91.1396  21.8183 15.80873220  4181
STARLINK-37255          
1 68554U 26070N   26111.00002315 -.00074933  00000+0 -37903-3 0  9997
2 68554  53.1579 172.2282 0000762  76.5527  40.6669 15.80894837  4188
STARLINK-37146          
1 68555U 26070P   26111.00002315 -.00006849  00000+0 -31203-4 0  9997
2 68555  53.1577 172.2457 0001482  75.1551  33.5323 15.80857031  4186
STARLINK-37144          
1 68556U 26070Q   26111.00002315 -.00004714  00000+0 -20367-4 0  9996
2 68556  53.1580 172.2105 0000880 117.9332   7.8390 15.80862336  4186
STARLINK-37210          
1 68557U 26070R   26111.00002315 -.00042890  00000+0 -21480-3 0  9990
2 68557  53.1581 172.2198 0001151  98.6614  22.8348 15.80875970  4188
STARLINK-37227          
1 68558U 26070S   26111.00002315 -.00030882  00000+0 -15351-3 0  9999
2 68558  53.1580 172.2016 0001201  84.6824  45.3583 15.80868297  4186
STARLINK-37294          
1 68559U 26070T   26111.00002315 -.00023061  00000+0 -11364-3 0  9991
2 68559  53.1580 172.1931 0001379  88.0052  46.3094 15.80865230  4181
STARLINK-37291          
1 68560U 26070U   26111.00002315  .00007657  00000+0  42338-4 0  9990
2 68560  53.1580 172.1842 0001159  72.3102  66.2773 15.80851893  4187
STARLINK-37114          
1 68561U 26070V   26111.00002315 -.00045779  00000+0 -22956-3 0  9993
2 68561  53.1581 172.1753 0001453 118.9760  23.8772 15.80877682  4186
STARLINK-37233          
1 68562U 26070W   26111.00002315 -.00023763  00000+0 -11719-3 0  9998
2 68562  53.1581 172.1576 0000914 105.0911  46.3057 15.80872372  4183
STARLINK-36238          
1 68563U 26070X   26111.00002315 -.00009529  00000+0 -44811-4 0  9993
2 68563  53.1580 172.1666 0001205  89.2118  57.9165 15.80862583  4135
STARLINK-37008          
1 68564U 26070Y   26111.00002315 -.00033722  00000+0 -16797-3 0  9997
2 68564  53.1582 172.1488 0000826 103.7668  51.9040 15.80874267  4183
STARLINK-37161          
1 68565U 26070Z   26111.00002315 -.00037124  00000+0 -18532-3 0  9997
2 68565  53.1581 172.1398 0001023  85.1421  74.7985 15.80877110  4184
STARLINK-37212          
1 68566U 26070AA  26111.00002315  .00007084  00000+0  39435-4 0  9994
2 68566  53.1580 172.1307 0001182 105.7270  58.4896 15.80855024  4181
STARLINK-37261          
1 68567U 26070AB  26111.00002315 -.00025157  00000+0 -12429-3 0  9991
2 68567  53.1581 172.1216 0001180  78.5061  89.9791 15.80871268  4186
STARLINK-37283          
1 68568U 26070AC  26110.62673543  .00344756  00000+0  16729-2 0  9999
2 68568  53.1576 174.4127 0000559  75.6578 284.4506 15.80982188  2882
STARLINK-37256          
1 68569U 26070AD  26110.56427071  .00235642  00000+0  11606-2 0  9998
2 68569  53.1576 174.7342 0001754  58.4923 301.6271 15.80957195  2876
STARLINK-37228          
1 68570U 26070AE  26110.56277231  .00324251  00000+0  15791-2 0  9995
2 68570  53.1579 174.7248 0003599  29.5199 330.6026 15.80957586  2873
MERIDIAN-M 21L          
1 68571U 26071A   26104.39797982  .00000489  00000+0  80352-2 0  9990
2 68571  62.7790 237.3403 7234646 284.9939  10.8160  1.98596107   235
FREGAT R/B              
1 68572U 26071B   26093.32132148 -.00001541  00000+0  35052-3 0  9997
2 68572  63.0589 237.9448 7313819 284.9724  10.3188  2.01041412    13
KUIPER-00131            
1 68573U 26072A   26111.91668981  .00053796  00000+0  18129-2 0  9997
2 68573  51.8745  89.1855 0007313 161.1356 114.9225 15.30194497  3644
KUIPER-00189            
1 68574U 26072B   26111.91668981  .00036552  00000+0  18100-2 0  9998
2 68574  51.8840  89.7272 0001060  83.5673 266.1309 15.17433920  3221
KUIPER-00192            
1 68575U 26072C   26111.65658956  .00021794  00000+0  58722-3 0  9998
2 68575  51.8758  90.2922 0004879 152.5976 207.5269 15.37751554  2684
KUIPER-00193            
1 68576U 26072D   26111.65513035  .00021294  00000+0  57330-3 0  9996
2 68576  51.8762  90.2823 0003229 138.7357 221.3875 15.37794470  2688
KUIPER-00194            
1 68577U 26072E   26111.45624036  .00020509  00000+0  54869-3 0  9991
2 68577  51.8770  91.1974 0002727 129.5491 230.5737 15.38016004  2651
KUIPER-00229            
1 68578U 26072F   26111.91668981  .00025495  00000+0  84472-3 0  9992
2 68578  51.8755  89.2217 0007409 166.6522 111.4192 15.31104411  3760
KUIPER-00230            
1 68579U 26072G   26111.64656688  .00022404  00000+0  58881-3 0  9996
2 68579  51.8768  90.2215 0001686 110.4307 249.6861 15.38510314  2681
KUIPER-00231            
1 68580U 26072H   26111.65190192  .00021879  00000+0  58272-3 0  9991
2 68580  51.8754  90.2624 0002636 136.9332 223.1862 15.38112675  2685
KUIPER-00234            
1 68581U 26072J   26111.64773403  .00021979  00000+0  57728-3 0  9999
2 68581  51.8761  90.2345 0002253 120.6773 239.4436 15.38540383  2686
KUIPER-00236            
1 68582U 26072K   26111.64862471  .00024248  00000+0  63918-3 0  9994
2 68582  51.8766  90.2388 0002481 121.7767 238.3462 15.38368600  2684
KUIPER-00244            
1 68583U 26072L   26111.65310437  .00022823  00000+0  60845-3 0  9999
2 68583  51.8764  90.2685 0003845 151.1506 208.9695 15.38054514  2683
KUIPER-00253            
1 68584U 26072M   26111.65808575  .00020489  00000+0  55620-3 0  9996
2 68584  51.8727  90.3021 0005156 159.2064 200.9134 15.37557800  2688
KUIPER-00254            
1 68585U 26072N   26111.66451541  .00022553  00000+0  62136-3 0  9999
2 68585  51.8732  90.3435 0007458 165.8548 194.2649 15.37024193  2681
KUIPER-00263            
1 68586U 26072P   26111.64639510  .00024247  00000+0  63409-3 0  9998
2 68586  51.8770  90.2225 0002174  95.2467 264.8769 15.38614985  2688
KUIPER-00269            
1 68587U 26072Q   26111.65599051  .00031672  00000+0  84890-3 0  9992
2 68587  51.8751  90.2890 0004205 146.6060 213.5193 15.37703689  2684
KUIPER-00272            
1 68588U 26072R   26111.65889643  .00019900  00000+0  54215-3 0  9990
2 68588  51.8738  90.3068 0005433 159.1404 200.9806 15.37466134  2685
KUIPER-00285            
1 68589U 26072S   26111.65994939  .00021000  00000+0  57181-3 0  9995
2 68589  51.8747  90.3141 0006159 163.8874 196.2309 15.37443590  2683
KUIPER-00286            
1 68590U 26072T   26111.65512359  .00019696  00000+0  52996-3 0  9996
2 68590  51.8741  90.2831 0004280 139.9664 220.1639 15.37862773  2689
KUIPER-00289            
1 68591U 26072U   26111.67491398  .00019914  00000+0  56591-3 0  9996
2 68591  51.8665  90.4047 0010638 180.9192 179.1777 15.36111688  2689
KUIPER-00290            
1 68592U 26072V   26111.67426600  .00021410  00000+0  60701-3 0  9993
2 68592  51.8652  90.3988 0010798 178.0867 182.0162 15.36134976  2689
KUIPER-00293            
1 68593U 26072W   26111.54843898  .00019079  00000+0  55096-3 0  9991
2 68593  51.8644  91.0540 0011306 182.3968 177.6966 15.35630955  2666
KUIPER-00294            
1 68594U 26072X   26111.67174432  .00021041  00000+0  59234-3 0  9997
2 68594  51.8690  90.3867 0009529 178.2353 181.8669 15.36379221  2684
KUIPER-00296            
1 68595U 26072Y   26111.66747124  .00020701  00000+0  57592-3 0  9998
2 68595  51.8714  90.3608 0008279 171.3993 188.7137 15.36770348  2681
KUIPER-00297            
1 68596U 26072Z   26111.67318173  .00030964  00000+0  86956-3 0  9996
2 68596  51.8638  90.3909 0009547 178.7497 181.3515 15.36232055  2687
KUIPER-00300            
1 68597U 26072AA  26111.66528811  .00021889  00000+0  60451-3 0  9996
2 68597  51.8688  90.3451 0007840 171.4448 188.6674 15.36965497  2684
KUIPER-00301            
1 68598U 26072AB  26111.66889586  .00021316  00000+0  59517-3 0  9992
2 68598  51.8666  90.3661 0008497 174.4568 185.6514 15.36636062  2682
KUIPER-00304            
1 68599U 26072AC  26111.53982633  .00023531  00000+0  65757-3 0  9990
2 68599  51.8674  91.0024 0009167 174.3898 185.7192 15.36542302  2667
KUIPER-00317            
1 68600U 26072AD  26111.53645382  .00005689  00000+0  16621-3 0  9990
2 68600  51.8696  90.9821 0008508 167.2378 192.8825 15.36799773  2667
KUIPER-00320            
1 68601U 26072AE  26111.41540612  .00024347  00000+0  69057-3 0  9991
2 68601  51.8609  91.6597 0010993 179.5711 180.5286 15.36039635  2645
STARLINK-37135          
1 68602U 26073A   26111.91668981  .00049815  00000+0  33346-3 0  9997
2 68602  97.2849 309.7730 0001189  99.7540  57.8224 15.75151317  3484
STARLINK-37189          
1 68603U 26073B   26110.60531538  .00240941  00000+0  12195-2 0  9991
2 68603  97.2848 308.4283 0001644  85.4367 274.7089 15.80900459  2155
STARLINK-37130          
1 68604U 26073C   26111.91668981  .00059032  00000+0  39459-3 0  9992
2 68604  97.2845 309.7971 0001574  85.5849 129.9853 15.75149786  3488
STARLINK-37131          
1 68605U 26073D   26110.60381263  .00225453  00000+0  11435-2 0  9998
2 68605  97.2847 308.4301 0001466  73.0118 287.1311 15.80894935  2153
STARLINK-37253          
1 68606U 26073E   26110.60306164  .00252198  00000+0  12749-2 0  9991
2 68606  97.2849 308.4311 0001390  72.8258 287.3163 15.80898927  2157
STARLINK-37246          
1 68607U 26073F   26111.91668981  .00036523  00000+0  24503-3 0  9999
2 68607  97.2844 309.7820 0001534  97.2646  84.3102 15.75157410  3488
STARLINK-37243          
1 68608U 26073G   26110.60155832  .00233607  00000+0  11837-2 0  9998
2 68608  97.2847 308.4333 0001057  63.0192 297.1184 15.80895339  2156
STARLINK-37250          
1 68609U 26073H   26110.60080738  .00231964  00000+0  11754-2 0  9993
2 68609  97.2848 308.4338 0001622  82.4941 277.6511 15.80897813  2154
STARLINK-37105          
1 68610U 26073J   26111.91668981  .00022888  00000+0  15403-3 0  9991
2 68610  97.2846 309.8119 0001531 113.5363 138.0092 15.75172086  3404
STARLINK-37177          
1 68611U 26073K   26110.59930419  .00249979  00000+0  12639-2 0  9992
2 68611  97.2845 308.4364 0001753  88.6303 271.5166 15.80900743  2154
STARLINK-36386          
1 68612U 26073L   26110.59855296  .00255455  00000+0  12906-2 0  9995
2 68612  97.2845 308.4369 0001687  86.1833 273.9628 15.80902219  2156
STARLINK-36187          
1 68613U 26073M   26110.59780073  .00271241  00000+0  13671-2 0  9997
2 68613  97.2845 308.4381 0001762  73.5972 286.5489 15.80913247  2157
STARLINK-37170          
1 68614U 26073N   26110.59704953  .00212454  00000+0  10796-2 0  9997
2 68614  97.2843 308.4385 0001546  97.5686 262.5757 15.80886341  2154
STARLINK-37176          
1 68615U 26073P   26110.59629753  .00261490  00000+0  13197-2 0  9994
2 68615  97.2844 308.4393 0001810 117.6834 242.4618 15.80910332  2159
STARLINK-37152          
1 68616U 26073Q   26110.59562188 -.00516740  00000+0 -29344-2 0  9997
2 68616  97.2844 308.4402 0001294  84.0840 276.0575 15.80253752  2152
STARLINK-37186          
1 68617U 26073R   26110.53149521  .00236654  00000+0  11990-2 0  9993
2 68617  97.2845 308.3741 0001461 102.5675 257.5756 15.80888597  2142
STARLINK-37179          
1 68618U 26073S   26110.53074364  .00238847  00000+0  12098-2 0  9992
2 68618  97.2844 308.3751 0001698 105.5575 254.5880 15.80889808  2148
STARLINK-37226          
1 68619U 26073T   26110.59329447  .00256563  00000+0  12963-2 0  9990
2 68619  97.2841 308.4433 0001865 103.1746 256.9731 15.80897161  2157
STARLINK-37211          
1 68620U 26073U   26110.52923949  .00245256  00000+0  12411-2 0  9997
2 68620  97.2838 308.3769 0001468  75.3105 284.8326 15.80893735  2146
STARLINK-37269          
1 68621U 26073V   26111.91668981  .00085948  00000+0  57290-3 0  9999
2 68621  97.2847 309.8152 0001470  67.6314 193.9261 15.75125793  3402
STARLINK-37252          
1 68622U 26073W   26110.59103679  .00247276  00000+0  12504-2 0  9993
2 68622  97.2840 308.4467 0001404 100.6115 259.5312 15.80904028  2153
STARLINK-37284          
1 68623U 26073X   26110.59028659  .00244665  00000+0  12378-2 0  9996
2 68623  97.2837 308.4473 0001563  91.3375 268.8072 15.80899577  2155
STARLINK-37231          
1 68624U 26073Y   26111.91668981  .00068125  00000+0  45496-3 0  9995
2 68624  97.2849 309.8208 0001568 102.1997 171.3646 15.75139541  3480
STARLINK-37249          
1 68625U 26073Z   26110.58878408  .00191417  00000+0  97534-3 0  9996
2 68625  97.2839 308.4501 0001886  63.6476 296.4986 15.80881905  2150
STARLINK-37285          
1 68626U 26073AA  26111.91668981  .00053068  00000+0  35495-3 0  9995
2 68626  97.2847 309.8267 0001378  85.3553 202.1915 15.75157058  3401
STP-S29A OBJECT A       
1 68627U 26074A   26110.78250423  .00007078  00000+0  30647-3 0  9993
2 68627  60.0203  38.4286 0017094 320.7355  39.2484 15.23285927  2038
MISR-C-1                
1 68628U 26074B   26110.78159563  .00005983  00000+0  26044-3 0  9996
2 68628  60.0250  38.4373 0015540 323.7096  36.2929 15.23373954  2025
RAWHIDE-1               
1 68629U 26074C   26110.51538421  .00008490  00000+0  35909-3 0  9998
2 68629  60.0239  39.4213 0018943 328.5105  31.4840 15.23830477  1993
STPSAT-7                
1 68630U 26074D   26110.77530272  .00004468  00000+0  19344-3 0  9990
2 68630  60.0239  38.4036 0017107 333.3328  26.6871 15.24078235  2021
STP-S29A OBJECT E       
1 68631U 26074E   26110.77520581  .00003149  00000+0  13980-3 0  9998
2 68631  60.0230  38.4007 0017691 333.2291  26.7875 15.24078738  2031
RAWHIDE-2               
1 68632U 26074F   26110.50850287  .00009788  00000+0  40248-3 0  9991
2 68632  60.0327  39.4056 0018047 337.8277  22.2021 15.24642474  1985
MISR-C-2                
1 68633U 26074G   26110.76713298  .00006582  00000+0  27132-3 0  9996
2 68633  60.0230  38.3607 0018806 344.1248  15.9241 15.25037321  2020
AGGIESAT6 (AGS6)        
1 68634U 26074H   26110.23952499  .00007678  00000+0  31085-3 0  9996
2 68634  60.0222  40.3567 0019667 346.9242  13.1327 15.25419635  1958
CANVAS                  
1 68635U 26074J   26110.51351302  .00010000  00000+0  41778-3 0  9997
2 68635  60.0251  39.4176 0019432 331.9521  28.0511 15.24063382  1997
QIANFAN-109             
1 68636U 26075A   26111.88319865  .00000180  00000+0  79053-4 0  9994
2 68636  88.9902 327.0684 0014569 166.1919 193.9672 14.19019773  2039
QIANFAN-110             
1 68637U 26075B   26111.87918304  .00000135  00000+0  59064-4 0  9997
2 68637  88.9903 327.0680 0015367 167.1572 193.0011 14.17657957  2038
QIANFAN-111             
1 68638U 26075C   26111.87628398  .00000135  00000+0  57402-4 0  9993
2 68638  88.9903 327.0675 0015256 169.6096 190.5412 14.19330581  2038
QIANFAN-112             
1 68639U 26075D   26111.87814469  .00000143  00000+0  60947-4 0  9997
2 68639  88.9904 327.0677 0015745 167.8548 192.3025 14.19386996  2038
QIANFAN-113             
1 68640U 26075E   26111.87165018  .00000129  00000+0  54190-4 0  9995
2 68640  88.9904 327.0668 0015431 167.0676 193.0913 14.19429087  2039
QIANFAN-114             
1 68641U 26075F   26111.86510525  .00000173  00000+0  74001-4 0  9994
2 68641  88.9903 327.0657 0015818 169.0971 191.0565 14.20440925  2033
QIANFAN-115             
1 68642U 26075G   26111.86313291  .00000150  00000+0  63452-4 0  9999
2 68642  88.9903 327.0654 0015371 169.0245 191.1284 14.20356455  2032
QIANFAN-116             
1 68643U 26075H   26111.64950781 -.01984320  00000+0 -10363+1 0  9999
2 68643  88.9898 327.0887 0019780 181.7882 178.3240 14.18411217  2001
QIANFAN-117             
1 68644U 26075J   26111.86724334  .00000122  00000+0  50405-4 0  9998
2 68644  88.9903 327.0661 0015206 167.4453 192.7120 14.20246088  2038
QIANFAN-118             
1 68645U 26075K   26111.79150268  .00000194  00000+0  81506-4 0  9995
2 68645  88.9902 327.0733 0014968 166.9706 193.1875 14.21898645  2021
QIANFAN-119             
1 68646U 26075L   26111.85880603  .00000189  00000+0  77736-4 0  9990
2 68646  88.9904 327.0649 0014907 168.0200 192.1349 14.22770454  2039
QIANFAN-120             
1 68647U 26075M   26111.85728173  .00000244  00000+0  10354-3 0  9998
2 68647  88.9904 327.0647 0014989 168.0593 192.0957 14.22212381  2037
QIANFAN-121             
1 68648U 26075N   26111.85573860  .00000200  00000+0  83187-4 0  9997
2 68648  88.9904 327.0644 0014414 169.0677 191.0831 14.22351160  2031
QIANFAN-122             
1 68649U 26075P   26111.85362864  .00000201  00000+0  83054-4 0  9992
2 68649  88.9904 327.0641 0014560 168.2430 191.9104 14.22895831  2039
QIANFAN-123             
1 68650U 26075Q   26111.79407219 -.00004711  00000+0 -22156-2 0  9997
2 68650  88.9896 327.0737 0014754 170.8962 189.2499 14.20188068  1997
QIANFAN-124             
1 68651U 26075R   26111.85322031  .00000192  00000+0  78972-4 0  9999
2 68651  88.9904 327.0640 0015126 168.1053 192.0499 14.22715929  2038
QIANFAN-125             
1 68652U 26075S   26111.85136016  .00000217  00000+0  89002-4 0  9990
2 68652  88.9905 327.0639 0014849 168.5645 191.5888 14.23395968  2034
QIANFAN-126             
1 68653U 26075T   26111.91872215  .00000241  00000+0  96692-4 0  9996
2 68653  88.9903 327.0551 0014908 167.8253 192.3303 14.24950397  2045
CZ-8 R/B                
1 68654U 26075U   26111.92137960  .00000149  00000+0  40765-4 0  9996
2 68654  88.9894 327.0150 0073592  72.9928 287.9321 14.40035632  2055
HULIANWANG DIGUI-164    
1 68656U 26076A   26111.61664079 -.00000885  00000+0 -90140-3 0  9991
2 68656  86.4943  63.6467 0001602 116.9528 243.1800 13.77852869  1779
HULIANWANG DIGUI-165    
1 68657U 26076B   26111.61427853  .00000173  00000+0  15534-3 0  9991
2 68657  86.4970  63.6434 0000746  98.3431 261.7818 13.78044588  1775
HULIANWANG DIGUI-166    
1 68658U 26076C   26111.61169881 -.00000489  00000+0 -49982-3 0  9992
2 68658  86.4909  63.6279 0000775  80.1521 279.9732 13.78567625  1774
HULIANWANG DIGUI-167    
1 68659U 26076D   26111.60848108 -.00000048  00000+0 -63684-4 0  9995
2 68659  86.4951  63.6460 0001480  71.0138 289.1187 13.78588846  1776
HULIANWANG DIGUI-168    
1 68660U 26076E   26111.60546258 -.00000607  00000+0 -61443-3 0  9999
2 68660  86.4941  63.6554 0002760  37.7945 322.3413 13.78773822  1769
CZ-6A R/B               
1 68661U 26076F   26111.92962618 -.00000005  00000+0 -13227-4 0  9997
2 68661  86.5073  63.3105 0106927  70.4268 290.8422 14.09391823  1859
GUOWANG TEST OBJECT A   
1 68687U 26078A   26111.97773267  .00000261  00000+0  28464-3 0  9992
2 68687  86.4974 302.0865 0008130 251.4061 108.6216 13.68815529  1429
GUOWANG TEST OBJECT B   
1 68688U 26078B   26111.94126591  .00000284  00000+0  87251-4 0  9997
2 68688  86.5859 301.8987 0251551 351.7360   7.9718 14.21576306  1478
CYGNUS NG-24            
1 68689U 26079A   26111.74820811  .00009534  00000+0  18169-3 0  9991
2 68689  51.6323 219.4368 0006711 334.6967  25.3692 15.48877266  1580
GUOWANG TEST OBJECT C   
1 68690U 26078C   26111.99671984  .00005577  00000+0  25530-3 0  9997
2 68690  86.6404 301.6964 0443480 350.6165   8.6947 14.61786283  1525
JILIN GAOFEN OBJECT A   
1 68691U 26080A   26109.71779258  .00000204  00000+0  17305-4 0  9995
2 68691  97.6642 185.3455 0010510 261.5316  98.4721 15.08316877   847
JILIN GAOFEN OBJECT B   
1 68692U 26080B   26106.93074301  .00002302  00000+0  14839-3 0  9993
2 68692  97.6620 182.5721 0014020 270.2297  89.7325 15.09268839   426
JILIN GAOFEN OBJECT C   
1 68693U 26080C   26109.05230122  .00000284  00000+0  21876-4 0  9992
2 68693  97.6618 184.6919 0014083 261.8747  98.0884 15.09281899   740
JILIN GAOFEN OBJECT D   
1 68694U 26080D   26105.07430977  .00001013  00000+0  67430-4 0  9998
2 68694  97.6682 180.7187 0014244 278.7346  81.2269 15.09349528   124
JILIN GAOFEN OBJECT E   
1 68695U 26080E   26110.90816983  .00000994  00000+0  66141-4 0  9997
2 68695  97.6660 186.5493 0014650 256.2567 103.7032 15.09404252   980
JILIN GAOFEN OBJECT F   
1 68696U 26080F   26110.57647781  .00000939  00000+0  62656-4 0  9995
2 68696  97.6629 186.2166 0013615 260.2856  99.6835 15.09455350   930
JILIN GAOFEN OBJECT G   
1 68697U 26080G   26105.07421782  .00002560  00000+0  16347-3 0  9993
2 68697  97.6672 180.7171 0014131 282.1232  77.8414 15.09509936   109
JILIN GAOFEN OBJECT H   
1 68698U 26080H   26110.84104992  .00004026  00000+0  25410-3 0  9996
2 68698  97.6661 186.4842 0013919 261.4163  98.5488 15.09594030   977
2026-083A               
1 68753U 26083A   26111.95918922  .00004463  00000+0  18802-3 0  9992
2 68753  98.2658 257.7297 0065010  62.6609 298.1222 15.22028464   773
2026-083B               
1 68754U 26083B   26111.94347587  .00002084  00000+0  14577-3 0  9997
2 68754  98.2519 257.5369 0008806 244.0133 116.0185 15.06521034   753
2026-083D               
1 68756U 26083D   26111.80287069  .00006840  00000+0  22716-3 0  9990
2 68756  96.9053 252.6611 0013467 254.2044 105.7714 15.31416739   736
2026-083E               
1 68757U 26083E   26111.69147502  .00134012  00000+0  51564-2 0  9990
2 68757  98.2498 257.3950 0060026  63.2918 297.4445 15.24144086   728
2026-083F               
1 68758U 26083F   26111.94349400  .00001959  00000+0  13586-3 0  9996
2 68758  96.9511 251.7490 0010356 239.4961 120.5246 15.06572998   736
2026-083G               
1 68759U 26083G   26111.94336375  .00001962  00000+0  13590-3 0  9993
2 68759  96.9516 251.7521 0010538 239.5213 120.4976 15.06614682   725
DAQI-2                  
1 68760U 26084A   26111.94920823  .00000018  00000+0  14007-4 0  9999
2 68760  98.2863 186.3484 0000653 290.6085  69.5043 14.57587277   700
CZ-4C R/B               
1 68761U 26084B   26111.85736385  .00000232  00000+0  28352-4 0  9994
2 68761  98.2895 186.4787 0124039  29.5531 331.2620 14.88536627   700
2026-083H               
1 68762U 26083H   26111.94284008  .00001993  00000+0  13734-3 0  9996
2 68762  96.9511 251.7492 0011267 239.7633 120.2481 15.06782438   734
2026-083J               
1 68763U 26083J   26111.94270369  .00002397  00000+0  16422-3 0  9998
2 68763  96.9514 251.7519 0011554 239.8814 120.1271 15.06825787   730
2026-083K               
1 68764U 26083K   26111.94253160  .00002440  00000+0  16688-3 0  9992
2 68764  96.9513 251.7513 0010913 235.8846 124.1348 15.06881118   732
NAVSTAR 86 (USA 585)    
1 68791U 26087A   26111.59767698  .00000775  00000+0  55277-3 0  9999
2 68791  55.0059 211.2053 5941510 270.0301  26.2191  4.03269180    25
